Id_Pelicula;Titulo_original;Genero_Pelicula
5592;Handsome Devil;"Drama, Comedy"
5593;Gambit;"Comedy, Crime"
5594;Last Man Down;"Action, Thriller"
5595;Deadfall;"Crime, Drama, Thriller"
5596;Observe and Report;"Comedy, Crime, Drama"
5597;"Lust, Caution";"Action, Drama, Romance, Thriller"
5598;Just Visiting;"Comedy, Fantasy, Science Fiction"
5599;Freeheld;"Romance, Drama"
5600;Hawaiian Vacation;"Animation, Family, Comedy"
5601;Firestarter;"Horror, Thriller, Science Fiction"
5602;Martin Eden;"Romance, Drama"
5603;The Fox and the Hound 2;"Adventure, Animation, Comedy, Family"
5604;Dirty Dancing: Havana Nights;"Drama, Romance"
5606;Rendition;"Drama, Thriller"
5607;Arizona Dream;"Fantasy, Comedy, Drama, Romance"
5608;Above the Law;"Action, Thriller"
5609;Walk Hard: The Dewey Cox Story;"Comedy, Music, Drama"
5610;Breaking In;"Thriller, Crime, Action"
5611;Annette;"Drama, Romance"
5612;The Secret of Kells;"Animation, Family, Fantasy"
5613;She's Funny That Way;"Comedy, Romance"
5614;"Don't Worry, He Won't Get Far on Foot";"Comedy, Drama"
5615;L'Avventura;"Drama, Mystery"
5616;Mom or Dad?;Comedy
5617;Baaria;"Drama, Comedy, Romance"
5618;Damien: Omen II;"Horror, Thriller"
5619;The Night Eats the World;"Drama, Horror, Thriller"
5620;Grand Illusion;"Drama, History, War"
5621;Stuck on You;Comedy
5622;Bad Samaritan;"Thriller, Crime, Horror"
5623;Belle and Sebastian;Adventure
5624;Saint Maud;"Drama, Horror, Mystery"
5625;Sharknado 2: The Second One;"Thriller, Science Fiction"
5626;The Clovehitch Killer;"Drama, Mystery, Crime"
5627;An American Crime;"Crime, Drama, Horror"
5628;One Hundred Steps;"Drama, History"
5629;Game of Death;"Drama, Action, Thriller"
5630;Little Monsters;"Horror, Comedy"
5631;Suicide Squad: Hell to Pay;"Science Fiction, Action, Animation"
5632;Archive;"Science Fiction, Drama, Fantasy, Thriller"
5633;Honey Boy;Drama
5634;Phantasm;"Horror, Science Fiction"
5635;Under the Shadow;"Drama, Horror, War"
5636;Can't Buy Me Love;"Drama, Comedy, Romance"
5637;The Volcano;Comedy
5638;Michael Jackson's Thriller;"Horror, Music"
5639;Chalet Girl;"Comedy, Romance"
5640;Batman: Gotham Knight;"Science Fiction, Animation, Action, Crime, Thriller"
5641;Small Time Crooks;"Comedy, Crime"
5644;Hypnotic;"Mystery, Thriller, Science Fiction"
5645;The Weekend Away;"Thriller, Mystery"
5646;"Like Father, Like Son";Drama
5647;"Love, Guaranteed";"Romance, Comedy"
5648;Sliver;"Drama, Thriller"
5649;Nobody Sleeps in the Woods Tonight;"Comedy, Horror"
5650;Romeo and Juliet;"Drama, Romance"
5651;Joint Security Area;"War, Drama, Thriller, Action"
5652;Happy as Lazzaro;"Drama, Fantasy"
5653;Alone;"Thriller, Horror"
5654;The Legend Is Born: Ip Man;"Drama, Action, History"
5656;Camping 2;Comedy
5657;Compliance;"Drama, Thriller"
5658;Asterix in Britain;"Family, Animation, Adventure, Comedy"
5659;Emily the Criminal;"Crime, Drama, Thriller"
5660;The Oxford Murders;"Crime, Mystery, Thriller"
5661;The Devil's Candy;"Horror, Drama, Mystery, Thriller"
5662;Stormbreaker;"Adventure, Action, Family"
5663;Time Is Up;"Romance, Drama"
5664;Rumble Fish;"Crime, Drama"
5665;Dolphin Tale;"Drama, Family"
5666;The Villainess;"Action, Drama, Crime, Thriller, Adventure"
5667;The Aftermath;"War, Drama, Romance"
5669;The Return;"Horror, Drama, Thriller"
5670;Live Flesh;"Romance, Drama, Thriller"
5671;Prison Break: The Final Break;"Action, Drama, Thriller"
5672;Koyaanisqatsi;Documentary
5673;Tae Guk Gi: The Brotherhood of War;"Action, Adventure, Drama, History, War"
5674;A Hard Day's Night;"Music, Comedy"
5675;All the Boys Love Mandy Lane;"Horror, Mystery, Thriller"
5676;Obsessed;"Drama, Thriller"
5677;Broken Embraces;"Drama, Romance, Thriller"
5678;Stretch;"Action, Comedy, Thriller"
5679;Dracula 2000;"Thriller, Horror, Action, Fantasy"
5680;"White as Milk, Red as Blood";"Drama, Comedy"
5681;Beckett;"Crime, Mystery, Thriller"
5682;Serial Mom;"Comedy, Crime"
5683;Women Vs Men;Comedy
5684;"Crouching Tiger, Hidden Dragon: Sword of Destiny";"Action, Adventure, Drama"
5685;Nine Months;"Romance, Comedy"
5686;Welcome to the Punch;"Action, Adventure, Crime"
5687;Tangerine;"Comedy, Drama"
5688;Like a Boss;Comedy
5689;Your Place or Mine;"Romance, Comedy"
5690;Witching & Bitching;"Comedy, Horror"
5691;Fletch;"Comedy, Crime, Mystery"
5692;Intrusion;Thriller
5693;No Way Out;Thriller
5694;The Last Picture Show;Drama
5695;Interstate 60;"Adventure, Comedy, Fantasy"
5696;The Lover;"Drama, Romance"
5697;The Sucker;"Comedy, Crime"
5698;24 Hours to Live;"Action, Science Fiction, Thriller, Mystery"
5699;The Class;Drama
5700;Steel Magnolias;"Comedy, Drama, Romance"
5701;One Night in Miami...;Drama
5702;A Perfect Man;"Drama, Thriller"
5703;Blindspotting;"Comedy, Drama"
5704;La ChÃ¨vre;"Comedy, Crime, Adventure"
5705;Boat Trip;Comedy
5706;John Dies at the End;"Horror, Comedy"
5707;Unforgettable;"Drama, Thriller"
5708;The Hunter;"Drama, Thriller, Adventure"
5709;Sleepaway Camp;Horror
5710;Denial;"Drama, History"
5711;La Notte;"Drama, Romance"
5712;A Charlie Brown Christmas;"Animation, Family, Comedy, TV Movie"
5713;CJ7;"Comedy, Drama, Family, Fantasy, Science Fiction"
5714;Adventures in Babysitting;Comedy
5715;Umberto D.;Drama
5716;Fireworks;"Crime, Drama"
5717;Without a Paddle;"Comedy, Action, Adventure, Thriller"
5718;Deception;"Thriller, Mystery"
5719;Presumed Innocent;"Mystery, Crime, Thriller"
5720;In the Loop;Comedy
5721;"Miraculous: Ladybug & Cat Noir, The Movie";"Animation, Music, Family, Action, Romance, Fantasy, Comedy"
5722;Hair;"Music, Drama, Comedy"
5723;D-Tox;"Action, Thriller, Horror"
5724;A Turtle's Tale: Sammy's Adventures;"Animation, Family"
5725;Mighty Aphrodite;"Comedy, Romance"
5726;The Innkeepers;"Horror, Thriller"
5727;American Murder: The Family Next Door;"Documentary, Mystery, Crime"
5728;Grumpy Old Men;Comedy
5729;Mr. Nice Guy;"Crime, Action, Comedy"
5730;Dragon Ball Z: Broly â€“ Second Coming;"Animation, Action, Science Fiction"
5731;Never Back Down 2: The Beatdown;"Drama, Action"
5732;The Immature: The Trip;Comedy
5733;Bachelor Party;Comedy
5734;Berlin Syndrome;"Mystery, Thriller, Drama, Horror"
5735;Don't Blame the Kid;"Comedy, Romance"
5736;Rich in Love;"Romance, Comedy"
5737;Ace in the Hole;Drama
5738;The Limehouse Golem;"Horror, Mystery, Thriller"
5739;Mayhem;"Action, Comedy, Horror"
5740;Knight of Cups;"Romance, Drama"
5741;No Sudden Move;"Crime, Drama, Mystery"
5742;Armored;"Action, Crime, Drama, Thriller, Mystery"
5743;The Exterminating Angel;"Comedy, Drama, Fantasy"
5744;Encino Man;Comedy
5745;The Station Agent;"Drama, Comedy"
5746;PokÃ©mon the Movie: I Choose You!;"Family, Animation, Adventure, Fantasy"
5747;Breach;"Science Fiction, Action, Horror, Adventure"
5748;The Hallow;"Fantasy, Horror"
5749;Ice Age: A Mammoth Christmas;"Animation, Family, TV Movie"
5750;No Good Deed;"Crime, Thriller"
5751;Through the Fire;Drama
5752;Kidnapping Mr. Heineken;"Drama, Action, Crime, Thriller, Mystery"
5753;Calibre;"Thriller, Drama"
5754;Fortress;"Action, Thriller, Science Fiction"
5755;"Where'd You Go, Bernadette";"Drama, Comedy, Adventure"
5756;The Skeleton Twins;Drama
5757;Spanish Affair;"Comedy, Romance"
5758;One Fine Day;"Romance, Comedy"
5759;I Am Wrath;"Action, Crime, Drama, Thriller"
5760;The Party 2;"Comedy, Romance, Drama"
5761;The Divide;"Horror, Science Fiction, Thriller"
5762;Superman/Batman: Public Enemies;"Science Fiction, Animation, Action, Adventure, Family"
5763;Dragon Ball Z: Bardock - The Father of Goku;"Animation, Action, Science Fiction, Drama, Fantasy"
5764;Idle Hands;"Comedy, Horror, Fantasy"
5765;Hatchet;"Comedy, Horror"
5766;The Return of the Texas Chainsaw Massacre;"Horror, Comedy"
5767;Poltergeist II: The Other Side;"Horror, Thriller"
5768;Shine;Drama
5769;Au Revoir les Enfants;"Drama, War"
5770;Miraculous World: Shanghai â€“ The Legend of Ladydragon;"Animation, Fantasy, Action, TV Movie"
5771;Mickey's Once Upon a Christmas;"Animation, Family, Comedy"
5772;Grandma's Boy;Comedy
5773;Underground;"Comedy, Drama, War"
5774;Level 16;"Science Fiction, Thriller"
5775;Happy Together;"Drama, Romance"
5776;A Special Day;Drama
5777;Apt Pupil;"Drama, Thriller"
5778;The Ice Storm;Drama
5779;Boiler Room;"Crime, Drama, Thriller"
5780;Rudy;"Drama, History"
5781;The People Under the Stairs;"Horror, Comedy"
5782;Chitty Chitty Bang Bang;"Family, Music, Adventure, Fantasy, Comedy"
5783;Full Speed;"Family, Comedy, Action"
5784;Ong Bak 2;"Adventure, Action, Thriller"
5785;The Conformist;Drama
5786;There's Someone Inside Your House;"Thriller, Horror, Mystery"
5787;Cats & Dogs: The Revenge of Kitty Galore;"Family, Adventure, Comedy, Fantasy, Action, Animation"
5788;Traitor;"Drama, Action, Thriller, Crime"
5789;Patients;"Drama, Comedy"
5790;Reindeer Games;"Thriller, Action, Crime"
5791;The Librarian: Quest for the Spear;"Adventure, Action, Fantasy"
5792;I.T.;Thriller
5793;V/H/S: Viral;"Horror, Thriller"
5794;Lucky and Zorba;"Family, Animation"
5795;My Policeman;"Drama, Romance"
5796;Getaway;"Action, Crime"
5797;The Paramedic;Thriller
5798;A Perfect Day;"Comedy, Drama, War"
5799;See No Evil;"Horror, Thriller"
5800;Admission;"Comedy, Drama, Romance"
5801;I Came By;Thriller
5802;Fatal;Comedy
5803;"To Wong Foo, Thanks for Everything! Julie Newmar";Comedy
5804;I â™¥ Huckabees;"Comedy, Romance"
5805;Dragon Ball Z: Cooler's Revenge;"Action, Animation, Science Fiction"
5806;The Forgotten Battle;"War, History, Drama"
5807;Custody;"Drama, Thriller"
5808;Zapped;"TV Movie, Comedy, Family"
5809;Spy Hard;"Comedy, Action"
5810;Cronos;"Drama, Horror, Thriller"
5811;Wheelman;"Action, Crime, Thriller"
5812;Little Italy;"Comedy, Romance"
5813;Edtv;Comedy
5814;ClÃ©o from 5 to 7;Drama
5815;Because I Said So;"Romance, Comedy"
5816;A Hidden Life;"Drama, War, History"
5817;Reign of the Supermen;"Science Fiction, Animation, Action"
5818;Deck the Halls;"Comedy, Family"
5819;The Lookout;"Crime, Drama, Thriller"
5820;Agent Cody Banks 2: Destination London;"Comedy, Action, Adventure, Family, Romance"
5821;Kicking & Screaming;"Family, Comedy"
5822;People Like Us;Drama
5823;Father Figures;Comedy
5824;The Outsider;"Crime, Drama, Mystery"
5825;PokÃ©mon 3: The Movie;"Adventure, Fantasy, Animation, Action, Family"
5826;The Children Act;Drama
5827;XOXO;"Music, Drama"
5828;Phantom of the Paradise;"Music, Comedy, Horror"
5829;Piranha;"Horror, Comedy, Science Fiction"
5830;Brice 3;Comedy
5831;The Good Girl;"Drama, Comedy, Romance"
5832;Come Play;"Horror, Mystery, Thriller"
5833;Hope;Drama
5834;A Perfect Plan;"Comedy, Romance"
5835;Escort in Love;Comedy
5836;Kandahar;"Action, Thriller"
5837;Once Upon a Time in Venice;"Action, Comedy, Thriller, Mystery"
5838;Quills;Drama
5839;Fired Up!;Comedy
5840;Crime Busters;"Action, Comedy"
5841;3000 Miles to Graceland;"Action, Adventure, Comedy, Crime, Thriller"
5842;Ratchet & Clank;"Action, Adventure, Animation, Family"
5843;The Damned United;"Drama, History"
5844;How to Be a Latin Lover;Comedy
5845;Kagemusha;"Action, Drama, History, War"
5846;North Country;Drama
5847;Apollo 11;"Documentary, History"
5848;November Criminals;"Crime, Drama, Mystery, Thriller"
5849;Marauders;"Action, Crime, Thriller"
5850;Newness;"Romance, Drama"
5851;Megan Is Missing;"Drama, Horror, Thriller"
5852;Altered States;"Horror, Science Fiction, Thriller"
5853;The Absent One;Thriller
5854;Jodorowsky's Dune;Documentary
5855;Shivers;"Horror, Science Fiction"
5856;Paranormal Activity: Next of Kin;"Horror, Mystery"
5857;The Dyatlov Pass Incident;"Thriller, Mystery"
5858;Mood Indigo;"Drama, Fantasy"
5859;Everyone Says I Love You;"Comedy, Romance"
5860;Day of the Dead: Bloodline;"Action, Horror"
5861;The Monster;Comedy
5862;The Lady from Shanghai;"Mystery, Crime, Drama, Thriller"
5863;November;"Crime, Drama, Thriller"
5864;Return to Halloweentown;"Family, Fantasy, Comedy, TV Movie, Action"
5865;The Best Years of Our Lives;"Drama, Romance, War"
5866;The Starving Games;Comedy
5867;Kung Pow: Enter the Fist;"Comedy, Action"
5868;The Resident;"Thriller, Mystery"
5869;Chasing Liberty;"Comedy, Romance"
5870;Powder;"Drama, Fantasy, Science Fiction, Thriller"
5871;"Jeff, Who Lives at Home";"Drama, Comedy"
5873;The Tournament;"Horror, Action, Thriller"
5874;Che: Part Two;"Drama, History, War"
5875;Charlie Bartlett;"Comedy, Drama"
5876;Eiffel;"Romance, Drama"
5877;Of Mice and Men;Drama
5878;Cat's Eye;"Horror, Thriller"
5879;God Willing;Comedy
5880;Parenthood;"Comedy, Drama"
5881;The Last Mercenary;"Action, Comedy"
5882;Southbound;"Fantasy, Thriller, Horror, Science Fiction"
5883;Barefoot;"Comedy, Drama, Romance"
5884;The Darkness;"Horror, Thriller"
5885;El Infierno;"Drama, Crime, Comedy"
5886;Employee of the Month;"Comedy, Romance"
5887;An Unfinished Life;Drama
5888;Are We Done Yet?;"Family, Comedy"
5889;Trash;"Adventure, Crime, Drama, Thriller"
5890;C'mon C'mon;Drama
5891;Waves;"Romance, Drama"
5892;No One Gets Out Alive;"Horror, Thriller, Mystery"
5893;The Red Shoes;"Drama, Romance"
5894;Superman: Doomsday;"Action, Animation, Science Fiction, Family"
5895;Gifted Hands: The Ben Carson Story;Drama
5896;Million Dollar Arm;Drama
5897;Gaga: Five Foot Two;"Music, Documentary"
5898;Devotion;"War, Drama, Action"
5899;Rob Roy;"Adventure, History, Drama, Action, War"
5900;The Proposition;"Action, Adventure, Crime, Drama, Thriller, Western"
5901;Radius;"Thriller, Drama, Horror"
5902;Racing Stripes;"Comedy, Family"
5903;In Good Company;"Comedy, Drama, Romance"
5904;The Second Tragic Fantozzi;Comedy
5905;Birth;"Drama, Mystery"
5906;Roxanne;"Comedy, Romance"
5907;Camping 3;Comedy
5909;The Indian in the Cupboard;"Adventure, Family, Fantasy"
5910;Hollywoo;Comedy
5911;Wolf Creek 2;"Horror, Thriller"
5912;The Brothers Bloom;"Adventure, Comedy, Drama, Romance"
5913;Dead Snow 2: Red vs. Dead;"Horror, Action, Comedy"
5914;Lou;"Action, Thriller"
5915;On the Rocks;"Drama, Comedy"
5916;The Warrior's Way;"Adventure, Fantasy, Action, Western, Thriller"
5917;Thief;"Crime, Thriller, Action"
5918;Two for the Money;"Comedy, Crime, Drama, Thriller"
5919;Boris - Il film;Comedy
5920;Dungeons & Dragons;"Drama, Adventure, Fantasy"
5921;The Blackcoat's Daughter;"Horror, Thriller"
5922;King of New York;"Thriller, Crime"
5923;Cadaver;"Drama, Horror, Thriller"
5924;Vivre Sa Vie;Drama
5925;Jackass 3.5;"Comedy, Documentary, Action"
5926;From Here to Eternity;"War, Romance, Drama"
5927;Michael;"Comedy, Drama, Fantasy"
5928;Hollywood Homicide;"Action, Adventure, Comedy, Thriller"
5929;Tremors 3: Back to Perfection;"Action, Comedy, Horror, Science Fiction, Thriller"
5930;Luxo Jr.;"Animation, Comedy"
5931;Keeping the Faith;"Comedy, Romance"
5932;Psycho II;"Horror, Mystery, Thriller"
5933;The Secret of My Success;Comedy
5934;Super Dark Times;"Drama, Thriller"
5935;Gotti;"Crime, Drama, History, Thriller"
5936;Red Tails;"Drama, Action, Adventure, History, War"
5937;Charlie Countryman;"Action, Comedy, Drama, Romance, Thriller"
5938;Gummo;"Drama, Comedy"
5939;You People;"Romance, Comedy"
5941;The Many Saints of Newark;Crime
5942;Zoom;"Family, Comedy, Adventure, Action, Science Fiction"
5943;Vegas Vacation;Comedy
5944;An Extremely Goofy Movie;"Animation, Family, Comedy"
5945;Divorce French Style;Comedy
5946;Secrets & Lies;Drama
5947;Girl in the Basement;"Crime, Thriller, TV Movie"
5949;Jiu Jitsu;"Action, Science Fiction, Fantasy"
5950;The Silencing;"Thriller, Action"
5951;The Wretched;"Horror, Mystery, Thriller"
5952;Tarzan & Jane;"Animation, Family"
5953;Look Both Ways;"Romance, Drama, Comedy"
5954;American Gigolo;"Crime, Drama, Mystery"
5955;1900;"Drama, History"
5956;I Still See You;"Thriller, Fantasy"
5957;The Man Who Would Be King;"Adventure, Drama"
5958;USS Indianapolis: Men of Courage;"Action, War"
5959;Marshall;Drama
5960;Pontypool;"Horror, Mystery, Science Fiction"
5961;Very Bad Things;"Comedy, Crime, Thriller"
5962;Army of Shadows;"War, Drama, Thriller"
5963;The Fly II;"Horror, Science Fiction"
5964;Le Cercle Rouge;"Thriller, Crime"
5965;Let Him Go;"Drama, Thriller, Crime, Western"
5966;Kill the Irishman;"Action, Crime, Thriller, Drama"
5967;Sonatine;"Action, Crime, Thriller"
5968;Spies Like Us;"Comedy, Adventure"
5969;Watership Down;"Adventure, Animation, Drama"
5970;Bad Seeds;Comedy
5971;To Live and Die in L.A.;"Crime, Thriller, Action"
5972;The Cannonball Run;"Action, Comedy"
5973;Backcountry;"Thriller, Drama, Horror"
5974;Noelle;"Family, Comedy, Fantasy"
5975;Lost River;"Fantasy, Thriller, Drama"
5976;Candy;"Drama, Romance"
5977;Ordinary People;Drama
5978;The Cove;Documentary
5979;Bliss;"Science Fiction, Romance, Drama"
5980;Crocodile Dundee in Los Angeles;"Adventure, Comedy"
5981;Third Person;"Drama, Romance"
5982;Maquia: When the Promised Flower Blooms;"Animation, Fantasy, Drama"
5983;The Verdict;Drama
5984;Through My Window: Across the Sea;"Romance, Drama, Comedy"
5986;Mongol: The Rise of Genghis Khan;"History, Adventure, War, Action"
5987;Problem Child 2;"Comedy, Family"
5988;Young Sherlock Holmes;"Mystery, Adventure"
5989;No One Lives;"Horror, Thriller"
5990;The Counterfeiters;"Drama, War"
5991;Barbie: The Princess & The Popstar;"Family, Animation"
5992;The Sun Is Also a Star;"Romance, Drama"
5993;Polytechnique;"Crime, Drama, History"
5994;Hot Girls Wanted;Documentary
5995;Grace of Monaco;"Romance, Drama"
5996;Cadet Kelly;"Family, TV Movie, Comedy"
5997;The War of the Worlds;"Science Fiction, Action"
5998;Open Season 3;"Adventure, Animation, Family, Comedy"
5999;The Gendarme and the Creatures from Outer Space;"Comedy, Science Fiction"
6000;Sea of Love;"Crime, Drama, Romance, Mystery, Thriller"
6001;Hobo with a Shotgun;"Crime, Action, Thriller"
6002;The Missing;"Thriller, Western, Adventure"
6003;Teen Beach 2;"TV Movie, Family, Comedy, Fantasy"
6004;The Greatest Beer Run Ever;"Drama, Comedy, War, History"
6005;By the Sea;"Drama, Romance"
6006;Samsara;Documentary
6007;Day for Night;"Comedy, Drama"
6008;Gonjiam: Haunted Asylum;"Horror, Mystery"
6009;Being the Ricardos;"Drama, History"
6010;Anything Else;"Drama, Comedy, Romance"
6011;Sentinelle;"Thriller, Action, Drama"
6013;The Salt of the Earth;Documentary
6014;Who Finds a Friend Finds a Treasure;"Action, Adventure, Comedy"
6015;Nights in Rodanthe;"Drama, Romance"
6016;Career Opportunities;"Romance, Comedy"
6017;Little Big Man;"Adventure, Western, Comedy, Drama"
6019;Hard to Kill;Action
6020;The Rhythm Section;"Action, Thriller"
6021;Metal Lords;"Comedy, Drama, Music"
6022;Instinct;"Drama, Thriller"
6023;W.;"Drama, History"
6024;Furry Vengeance;"Family, Comedy, Fantasy"
6025;Godmothered;"Family, Fantasy, Comedy"
6026;"The Cook, the Thief, His Wife & Her Lover";"Crime, Drama"
6027;American Pie Presents: Girls' Rules;Comedy
6028;Alone in the Dark;"Action, Fantasy, Horror"
6030;Tie Me Up! Tie Me Down!;"Comedy, Crime, Drama, Romance"
6031;"Food, Inc.";Documentary
6033;"Little Indian, Big City";"Adventure, Drama, Family, Comedy"
6034;"Someone, Somewhere";"Drama, Romance, Comedy"
6035;But I'm a Cheerleader;"Comedy, Romance"
6036;Friends with Money;"Comedy, Drama, Romance"
6037;Everly;"Thriller, Action"
6038;White Fang;"Action, Adventure, Drama, Family"
6039;The Great Train Robbery;"Crime, Action, Western"
6040;The Believer;Drama
6041;PAW Patrol: Mighty Pups;"Adventure, Animation, Family, Action"
6042;Behaving Badly;Comedy
6043;Twin Peaks;"Crime, Drama, Mystery, TV Movie"
6044;Thinner;"Horror, Thriller"
6045;The Virgin Spring;Drama
6046;Ernest & Celestine;"Animation, Comedy, Drama, Family, Adventure"
6047;Sleuth;"Mystery, Thriller, Crime, Comedy"
6048;Everything Must Go;"Comedy, Drama, Romance"
6049;Conviction;Drama
6051;Crossroads;"Comedy, Drama, Romance"
